"name","type","year","month","session_order","talk_order","title","base_uri","mp3"
"Thomas S. Monson","saturday-morning",2013,4,0,0,"Bem-Vindos à Conferência","/general-conference/2013/04/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1010-president-thomas-s-monson-64k-por.mp3"
"Boyd K. Packer","saturday-morning",2013,4,0,1,"Estas Coisas Eu Sei","/general-conference/2013/04/these-things-i-know","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1020-president-boyd-k-packer-64k-por.mp3"
"Dean M. Davies","saturday-morning",2013,4,0,2,"Um Firme Alicerce","/general-conference/2013/04/a-sure-foundation","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1030-bishop-dean-m-davies-64k-por.mp3"
"Elaine S. Dalton","saturday-morning",2013,4,0,3,"Somos Filhas de Nosso Pai Celestial","/general-conference/2013/04/we-are-daughters-of-our-heavenly-father","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1040-elaine-s-dalton-64k-por.mp3"
"Craig A. Cardon","saturday-morning",2013,4,0,4,"O Salvador Quer Perdoar","/general-conference/2013/04/the-savior-wants-to-forgive","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1050-elder-craig-a-cardon-64k-por.mp3"
"M. Russell Ballard","saturday-morning",2013,4,0,5,"“Esta É Minha Obra e Minha Glória”","/general-conference/2013/04/this-is-my-work-and-glory","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1060-elder-m-russell-ballard-64k-por.mp3"
"Henry B. Eyring","saturday-morning",2013,4,0,6,"“Vinde a Mim”","/general-conference/2013/04/come-unto-me","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-1070-president-henry-b-eyring-64k-por.mp3"
"Richard G. Scott","saturday-afternoon",2013,4,1,3,"Para Ter Paz no Lar","/general-conference/2013/04/for-peace-at-home","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2040-elder-richard-g-scott-64k-por.mp3"
"Quentin L. Cook","saturday-afternoon",2013,4,1,4,"Paz de Consciência: A Recompensa da Retidão","/general-conference/2013/04/personal-peace-the-reward-of-righteousness","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2050-elder-quentin-l-cook-64k-por.mp3"
"Stanley G. Ellis","saturday-afternoon",2013,4,1,5,"O Caminho do Senhor","/general-conference/2013/04/the-lords-way","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2060-elder-stanley-g-ellis-64k-por.mp3"
"John B. Dickson","saturday-afternoon",2013,4,1,6,"O Evangelho para o Mundo Todo","/general-conference/2013/04/the-gospel-to-all-the-world","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2070-elder-john-b-dickson-64k-por.mp3"
"David A. Bednar","saturday-afternoon",2013,4,1,7,"Cremos em Ser Castos","/general-conference/2013/04/we-believe-in-being-chaste","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2080-elder-david-a-bednar-64k-por.mp3"
"Russell M. Nelson","saturday-afternoon",2013,4,1,8,"Pegue a Onda","/general-conference/2013/04/catch-the-wave","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-2090-elder-russell-m-nelson-64k-por.mp3"
"Robert D. Hales","priesthood",2013,4,2,0,"Permanecer Firmes em Lugares Sagrados","/general-conference/2013/04/stand-strong-in-holy-places","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3010-elder-robert-d-hales-64k-por.mp3"
"Tad R. Callister","priesthood",2013,4,2,1,"Os Rapazes e o Poder do Sacerdócio","/general-conference/2013/04/the-power-of-the-priesthood-in-the-boy","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3020-elder-tad-r-callister-64k-por.mp3"
"David L. Beck","priesthood",2013,4,2,2,"Seu Dever Sagrado de Ministrar","/general-conference/2013/04/your-sacred-duty-to-minister","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3030-david-l-beck-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2013,4,2,3,"Quatro Títulos","/general-conference/2013/04/four-titles","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2013,4,2,4,"Somos Um","/general-conference/2013/04/we-are-one","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2013,4,2,5,"“[Vinde], Ó Filhos do Senhor”","/general-conference/2013/04/come-all-ye-sons-of-god","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-3060-president-thomas-s-monson-64k-por.mp3"
"Dieter F. Uchtdorf","sunday-morning",2013,4,3,0,"A Esperança da Luz de Deus","/general-conference/2013/04/the-hope-of-gods-light","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4010-president-dieter-f-uchtdorf-64k-por.mp3"
"Neil L. Andersen","sunday-morning",2013,4,3,1,"É um Milagre","/general-conference/2013/04/its-a-miracle","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4020-elder-neil-l-andersen-64k-por.mp3"
"Rosemary M. Wixom","sunday-morning",2013,4,3,2,"As Palavras Que Dissermos","/general-conference/2013/04/the-words-we-speak","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4030-rosemary-m-wixom-64k-por.mp3"
"L. Whitney Clayton","sunday-morning",2013,4,3,3,"Casamento: Observar e Aprender","/general-conference/2013/04/marriage-watch-and-learn","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4040-elder-l-whitney-clayton-64k-por.mp3"
"L. Tom Perry","sunday-morning",2013,4,3,4,"A Obediência à Lei É Liberdade","/general-conference/2013/04/obedience-to-law-is-liberty","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4050-elder-l-tom-perry-64k-por.mp3"
"Thomas S. Monson","sunday-morning",2013,4,3,5,"A Obediência Traz Bênçãos","/general-conference/2013/04/obedience-brings-blessings","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-4060-president-thomas-s-monson-64k-por.mp3"
"Jeffrey R. Holland","sunday-afternoon",2013,4,4,0,"“Eu Creio, Senhor”","/general-conference/2013/04/lord-i-believe","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5010-elder-jeffrey-r-holland-64k-por.mp3"
"Dallin H. Oaks","sunday-afternoon",2013,4,4,1,"Seguidores de Cristo","/general-conference/2013/04/followers-of-christ","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5020-elder-dallin-h-oaks-64k-por.mp3"
"Christoffel Golden Jr.","sunday-afternoon",2013,4,4,2,"O Pai e o Filho","/general-conference/2013/04/the-father-and-the-son","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5030-elder-christoffel-golden-jr-64k-por.mp3"
"Enrique R. Falabella","sunday-afternoon",2013,4,4,3,"O Lar, a Escola da Vida","/general-conference/2013/04/the-home-the-school-of-life","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5040-elder-enrique-r-falabella-64k-por.mp3"
"Erich W. Kopischke","sunday-afternoon",2013,4,4,4,"Ser Aceitos pelo Senhor","/general-conference/2013/04/being-accepted-of-the-lord","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5050-elder-erich-w-kopischke-64k-por.mp3"
"Bruce D. Porter","sunday-afternoon",2013,4,4,5,"Belas Manhãs","/general-conference/2013/04/beautiful-mornings","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5060-elder-bruce-d-porter-64k-por.mp3"
"D. Todd Christofferson","sunday-afternoon",2013,4,4,6,"Redenção","/general-conference/2013/04/redemption","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5070-elder-d-todd-christofferson-64k-por.mp3"
"Thomas S. Monson","sunday-afternoon",2013,4,4,7,"Até Voltarmos a Nos Encontrar","/general-conference/2013/04/until-we-meet-again","https://media2.ldscdn.org/assets/general-conference/april-2013-general-conference/2013-04-5080-president-thomas-s-monson-64k-por.mp3"
"Ann M. Dibb","young-women",2013,4,5,0,"Seus Lugares Santos","/general-conference/2013/04/your-holy-places","https://media2.ldscdn.org/assets/general-young-women-meeting/2013-general-young-women-meeting/2013-03-0010-ann-m-dibb-64k-por.mp3"
"Mary N. Cook","young-women",2013,4,5,1,"Quando Salvamos uma Menina, Salvamos Gerações","/general-conference/2013/04/when-you-save-a-girl-you-save-generations","https://media2.ldscdn.org/assets/general-young-women-meeting/2013-general-young-women-meeting/2013-03-0020-mary-n-cook-64k-por.mp3"
"Elaine S. Dalton","young-women",2013,4,5,2,"Não Sejais Movidas!","/general-conference/2013/04/be-not-moved","https://media2.ldscdn.org/assets/general-young-women-meeting/2013-general-young-women-meeting/2013-03-0040-elaine-s-dalton-64k-por.mp3"
"Dieter F. Uchtdorf","young-women",2013,4,5,3,"Sua Maravilhosa Jornada para Casa","/general-conference/2013/04/your-wonderful-journey-home","https://media2.ldscdn.org/assets/general-young-women-meeting/2013-general-young-women-meeting/2013-03-0050-president-dieter-f-uchtdorf-64k-por.mp3"
"Thomas S. Monson","saturday-morning",2012,10,0,0,"Bem-Vindos à Conferência","/general-conference/2012/10/welcome-to-conference","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1010-president-thomas-s-monson-64k-por.mp3"
"Quentin L. Cook","saturday-morning",2012,10,0,1,"Podeis Agora Sentir Isso?","/general-conference/2012/10/can-ye-feel-so-now","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1020-elder-quentin-l-cook-64k-por.mp3"
"Ann M. Dibb","saturday-morning",2012,10,0,2,"Sei Disso. Vivo Isso. Adoro Isso.","/general-conference/2012/10/i-know-it-i-live-it-i-love-it","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1030-ann-m-dibb-64k-por.mp3"
"Craig C. Christensen","saturday-morning",2012,10,0,3,"Um Inexprimível Dom de Deus","/general-conference/2012/10/an-unspeakable-gift-from-god","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1040-elder-craig-c-christensen-64k-por.mp3"
"Shayne M. Bowen","saturday-morning",2012,10,0,4,"“Porque Eu Vivo, e Vós Vivereis”","/general-conference/2012/10/because-i-live-ye-shall-live-also","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1050-elder-shayne-m-bowen-64k-por.mp3"
"Russell M. Nelson","saturday-morning",2012,10,0,5,"Perguntem aos Missionários! Eles Podem Ajudá-los!","/general-conference/2012/10/ask-the-missionaries-they-can-help-you","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1060-elder-russell-m-nelson-64k-por.mp3"
"Dieter F. Uchtdorf","saturday-morning",2012,10,0,6,"Remorsos e Decisões","/general-conference/2012/10/of-regrets-and-resolutions","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-1070-president-dieter-f-uchtdorf-64k-por.mp3"
"L. Tom Perry","saturday-afternoon",2012,10,1,1,"Tornar-se Bons Pais","/general-conference/2012/10/becoming-goodly-parents","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2020-elder-l-tom-perry-64k-por.mp3"
"M. Russell Ballard","saturday-afternoon",2012,10,1,2,"Ocupar-se Zelosamente","/general-conference/2012/10/be-anxiously-engaged","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2030-elder-m-russell-ballard-64k-por.mp3"
"Larry J. Echo Hawk","saturday-afternoon",2012,10,1,3,"“Vinde a Mim Ó Vós, Casa de Israel”","/general-conference/2012/10/come-unto-me-o-ye-house-of-israel","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2040-elder-larry-echo-hawk-64k-por.mp3"
"Robert C. Gay","saturday-afternoon",2012,10,1,4,"O Que Dará o Homem em Recompensa da Sua Alma?","/general-conference/2012/10/what-shall-a-man-give-in-exchange-for-his-soul","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2050-elder-robert-c-gay-64k-por.mp3"
"Scott D. Whiting","saturday-afternoon",2012,10,1,5,"O Padrão do Templo","/general-conference/2012/10/temple-standard","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2060-elder-scott-d-whiting-64k-por.mp3"
"Neil L. Andersen","saturday-afternoon",2012,10,1,6,"Prova da Vossa Fé","/general-conference/2012/10/trial-of-your-faith","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2070-elder-neil-l-andersen-64k-por.mp3"
"Dallin H. Oaks","saturday-afternoon",2012,10,1,7,"Proteger as Crianças","/general-conference/2012/10/protect-the-children","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-2080-elder-dallin-h-oaks-64k-por.mp3"
"D. Todd Christofferson","priesthood",2012,10,2,0,"Irmãos, Temos Trabalho a Fazer","/general-conference/2012/10/brethren-we-have-work-to-do","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3010-elder-d-todd-christofferson-64k-por.mp3"
"Gary E. Stevenson","priesthood",2012,10,2,1,"Ser Valorosos Quanto à Coragem, Vigor e Atividade","/general-conference/2012/10/be-valiant-in-courage-strength-and-activity","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3020-bishop-gary-e-stevenson-64k-por.mp3"
"Anthony D. Perkins","priesthood",2012,10,2,2,"Acautelai-Vos","/general-conference/2012/10/beware-concerning-yourselves","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3030-elder-anthony-d-perkins-64k-por.mp3"
"Dieter F. Uchtdorf","priesthood",2012,10,2,3,"A Alegria do Sacerdócio","/general-conference/2012/10/the-joy-of-the-priesthood","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3040-president-dieter-f-uchtdorf-64k-por.mp3"
"Henry B. Eyring","priesthood",2012,10,2,4,"Ajudá-los a Estabelecer Metas Elevadas","/general-conference/2012/10/help-them-aim-high","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3050-president-henry-b-eyring-64k-por.mp3"
"Thomas S. Monson","priesthood",2012,10,2,5,"Ver os Outros Como Eles Podem Vir a Ser","/general-conference/2012/10/see-others-as-they-may-become","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-3060-president-thomas-s-monson-64k-por.mp3"
"Henry B. Eyring","sunday-morning",2012,10,3,0,"Onde Está o Pavilhão?","/general-conference/2012/10/where-is-the-pavilion","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4010-president-henry-b-eyring-64k-por.mp3"
"Boyd K. Packer","sunday-morning",2012,10,3,1,"A Expiação","/general-conference/2012/10/the-atonement","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4020-president-boyd-k-packer-64k-por.mp3"
"Linda K. Burton","sunday-morning",2012,10,3,2,"Primeiro Observar, Depois Servir","/general-conference/2012/10/first-observe-then-serve","https://media2.ldscdn.org/assets/general-conference/october-2012-general-conference/2012-10-4030-linda-k-burton-64k-por.mp3"
